KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggMargin,AggOrgZip,AggDstZip,Div,Inc/Exc
SBD ETNA_43018_38305,2090895,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2090897,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2091586,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2093315,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2093318,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2093321,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2093323,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2093324,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2093335,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2094622,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2094623,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2094624,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2094626,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2094631,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2094634,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2094635,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2096010,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2096012,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2096014,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2096015,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2096017,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2096712,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2098837,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2098853,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2098856,1377,965,522,350,43018,38305,Van,incl
SBD ETNA_43018_38305,2098857,1377,965,522,350,43018,38305,Van,incl
SC JOHNSON_53158_22603,2092441,2081,1545,677,395,53158,22603,Van,incl
SC JOHNSON_53158_22603,2094959,2081,1545,677,395,53158,22603,Van,incl
SC JOHNSON_53158_22603,2098229,2081,1545,677,395,53158,22603,Van,incl
SC JOHNSON_53158_22603,2101462,2081,1545,677,395,53158,22603,Van,incl
SC JOHNSON_60478_30349,2084656,1650,1391,717,-44,60478,30349,Van,incl
SCHAEFER S_28273_38301,2088640,975,981,539,-103,28273,38301,Van,incl
SCHAEFER T_53225_36830,2089671,2100,1644,878,282,53225,36830,Van,incl
SCHAFER RE_05733_37218,2081499,1525,1987,1063,-639,05733,37218,Van,incl
Schick Man_38116_76266,2090963,1000,902,485,87,38116,76266,Van,incl
SCHNITZER_30315_38344,2095030,675,671,363,-80,30315,38344,Van,incl
SCHNITZER_30315_38344,2097085,675,671,363,-80,30315,38344,Van,incl
SCHNITZER_30315_38344,2099307,675,671,363,-80,30315,38344,Van,incl
SCHUMACHER_76155_46064,2090038,2336,1700,920,582,76155,46064,Van,incl
Schupan &_46514_38344,2094961,1200,940,516,86,46514,38344,Van,incl
SCIENTIFIC_30004_35616,2095455,700,522,283,125,30004,35616,Van,incl
SCIENTIFIC_30004_35616,2096054,700,522,283,125,30004,35616,Van,incl
SDI LAFAR_46774_35630,2095230,1500,981,534,498,46774,35630,Van,incl
SDI_46774_35630,2100072,1500,985,534,286,46774,35630,Van,incl
SEALED AIR_75051_39601,2102111,900,889,475,-39,75051,39601,Van,incl
Seaonus_32206_29369,2095681,600,704,370,-163,32206,29369,Van,incl
Seaonus_32206_30297,2087080,500,638,337,-213,32206,30297,Van,incl
Seaonus_32206_30297,2089025,500,638,337,-213,32206,30297,Van,incl
Seaonus_32206_46711,2089033,1550,1666,913,-132,32206,46711,Van,incl
SELF RECYC_30120_38843,2081682,708,494,266,91,30120,38843,Van,incl
SELF RECYC_30120_38843,2088116,708,494,266,91,30120,38843,Van,incl
SEMC SOUTH_30291_37086,2081690,921,465,236,401,30291,37086,Van,incl
SEMC SOUTH_30291_37086,2094460,921,465,236,401,30291,37086,Van,incl
SEMC SOUTH_30291_37813,2080965,835,515,245,318,30291,37813,Van,incl
SEMCO PLAS_63129_38344,2088851,700,430,230,236,63129,38344,Van,incl
Seneca - C_29678_64468,2095491,1850,1755,956,43,29678,64468,Van,incl
SENECA FOO_54971_37072,2085961,1250,1252,639,-96,54971,37072,Van,incl
SENECA FOO_54971_37072,2096373,1250,1252,639,-96,54971,37072,Van,incl
Seneca Foo_54971_37072,2088618,1250,1252,639,-96,54971,37072,Van,incl
Seneca Foo_54971_37072,2092576,1250,1252,639,-96,54971,37072,Van,incl
Seneca Foo_54971_37072,2093530,1250,1252,639,-96,54971,37072,Van,incl
Seneca Foo_54971_38632,2081925,1408,1391,729,-99,54971,38632,Van,incl
Seneca Foo_54971_38632,2082880,1408,1391,729,-99,54971,38632,Van,incl
Seneca Foo_54971_38632,2090558,1408,1391,729,-99,54971,38632,Van,incl
Service Pa_38305_30095,2088835,900,735,378,156,38305,30095,Van,incl
SEVEN APPA_24089_30349,2098629,800,742,399,-134,24089,30349,Van,incl
Seventh Ge_30253_72904,2085945,1350,1270,697,78,30253,72904,Van,incl
SFL2 Amazo_33010_32771,2101412,554,455,243,97,33010,32771,Log,incl
SHASTA BEV_30504_38868,2082371,750,649,347,37,30504,38868,Van,incl
SHASTA BEV_30504_38868,2093197,750,649,347,37,30504,38868,Van,incl
SHASTA BEV_30504_72117,2093750,1170,1040,562,-44,30504,72117,Van,incl
Shasta Bev_30504_72301,2092546,850,812,444,-16,30504,72301,Van,incl
SHAW PLANT_30720_38114,2097043,850,693,370,-17,30720,38114,Van,incl
SHAW PLANT_30720_38114,2099357,850,693,370,-17,30720,38114,Van,incl
SHAW_30736_43554,2094021,1000,1067,576,-344,30736,43554,Van,incl
SHEARER'S_44646_72112,2086733,1275,1412,760,-246,44646,72112,Van,incl
SHEARER'S_44646_72112,2094125,1275,1412,760,-246,44646,72112,Van,incl
Shield Pac_01571_38114,2092892,2100,2315,1258,-317,01571,38114,Van,incl
SHISEIDO A_43125_38654,2084772,1150,1081,596,53,43125,38654,Van,incl
Shiseido C_43125_38654,2091547,1150,1083,596,-123,43125,38654,Van,incl
Shiseido O_43125_38654,2088068,1300,1094,596,2,43125,38654,Van,incl
Shiseido O_43125_38654,2099622,1300,1094,596,2,43125,38654,Van,incl
SHUR-GREEN_45303_38326,2101263,1050,1003,502,-55,45303,38326,Van,incl
SIFFRON_60018_37129,2101583,1300,1002,525,243,60018,37129,Van,incl
Sigma Engi_27529_60502,2097343,1505,1590,839,-164,27529,60502,Van,incl
Sika Corpo_28052_37167,2084664,800,720,383,-92,28052,37167,Van,incl
SILGAN CON_29720_38382,2101209,900,1079,593,-362,29720,38382,Van,incl
SILGAN CON_29720_38382,2101215,900,1079,593,-362,29720,38382,Van,incl
SILGAN PLA_47274_27409,2080000,1591,997,512,491,47274,27409,Van,incl
SILGAN PLA_47274_27409,2080001,1591,997,512,491,47274,27409,Van,incl
SILGAN PLA_47274_27409,2082903,1591,997,512,491,47274,27409,Van,incl
SILGAN PLA_47274_27409,2082904,1591,997,512,491,47274,27409,Van,incl
SILGAN PLA_47274_27409,2085917,1591,997,512,491,47274,27409,Van,incl
SILGAN PLA_47274_27409,2085918,1591,997,512,491,47274,27409,Van,incl
SILGAN PLA_47274_27409,2089473,1591,997,512,491,47274,27409,Van,incl
SILGAN PLA_47274_27409,2089477,1591,997,512,491,47274,27409,Van,incl
SILGAN PLA_47274_27409,2089645,1591,997,512,491,47274,27409,Van,incl
SILGAN PLA_47274_27409,2093274,1591,997,512,491,47274,27409,Van,incl
SILGAN PLA_47274_27409,2095155,1591,997,512,491,47274,27409,Van,incl
SILGAN PLA_47274_27409,2095156,1591,997,512,491,47274,27409,Van,incl
SILVER SPR_34475_30135,2097818,400,751,382,-501,34475,30135,Van,incl
SILVER SPR_34475_30135,2097865,400,751,382,-501,34475,30135,Van,incl
SJDC 936_64504_60502,2090755,950,911,479,-72,64504,60502,Van,incl
SKRETTING_84074_38632,2082411,2450,2965,1642,-576,84074,38632,Van,incl
SLAWSON MF_36048_43543,2081613,1500,1514,820,-195,36048,43543,Van,incl
Sleep Inte_33619_31021,2079672,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2080606,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2081416,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2081986,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2081983,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2084010,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2084789,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2084790,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2085657,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2088507,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2088728,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2089789,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2090641,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2092071,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2095979,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2096657,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2097304,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2098303,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2098304,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2099035,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2099038,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2099680,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_31021,2101041,651,745,360,-168,33619,31021,Van,incl
Sleep Inte_33619_35654,2079675,1168,1273,657,-218,33619,35654,Van,incl
Sleep Inte_33619_35654,2085239,1168,1273,657,-218,33619,35654,Van,incl
Sleep Inte_33619_35654,2089816,1168,1273,657,-218,33619,35654,Van,incl
Sleep Inte_33619_35654,2092075,1168,1273,657,-218,33619,35654,Van,incl
Sleep Inte_33619_35654,2095437,1168,1273,657,-218,33619,35654,Van,incl
Sleep Inte_33619_35654,2096654,1168,1273,657,-218,33619,35654,Van,incl
Sleep Inte_33619_35654,2098308,1168,1273,657,-218,33619,35654,Van,incl
Sleep Inte_33619_35654,2099683,1168,1273,657,-218,33619,35654,Van,incl
Sleep Inte_33619_35654,2100821,1168,1273,657,-218,33619,35654,Van,incl
Sleep Inte_33619_37090,2079677,1199,1387,718,-290,33619,37090,Van,incl
Sleep Inte_33619_37090,2083422,1199,1387,718,-290,33619,37090,Van,incl
Sleep Inte_33619_37090,2085127,1199,1387,718,-290,33619,37090,Van,incl
Sleep Inte_33619_37090,2086710,1199,1387,718,-290,33619,37090,Van,incl
Sleep Inte_33619_37090,2090838,1199,1387,718,-290,33619,37090,Van,incl
Sleep Inte_33619_37090,2091929,1199,1387,718,-290,33619,37090,Van,incl
Sleep Inte_33619_37090,2095472,1199,1387,718,-290,33619,37090,Van,incl
Sleep Inte_33619_37090,2095473,1199,1387,718,-290,33619,37090,Van,incl
Sleep Inte_33619_38133,2096673,1334,1535,788,-274,33619,38133,Van,incl
Sleep Inte_33619_38671,2096675,1569,1708,874,-251,33619,38671,Van,incl
Sleep Inte_33619_38671,2100542,1569,1708,874,-251,33619,38671,Van,incl
Slidematic_61109_38237,2095456,1138,866,476,97,61109,38237,Van,incl
SMART WARE_66021_37311,2094440,1498,1360,747,91,66021,37311,Van,incl
SNYDER LAN_46808_53066,2077342,804,571,274,231,46808,53066,Log,incl
SNYDER LAN_46808_53154,2083956,732,491,235,240,46808,53154,Log,incl
SNYDER LAN_46808_53154,2083957,732,491,235,240,46808,53154,Log,incl
SNYDER LAN_53154_80012,2088639,2737,1930,1021,805,53154,80012,Log,incl
Snyders La_46808_53066,2084821,779,589,274,188,46808,53066,Log,incl
Snyders La_46808_53154,2090819,736,486,235,248,46808,53154,Log,incl
SOLID GOLD_64150_37122,2081471,1100,1063,578,10,64150,37122,Van,incl
Solo Labor_60155_38118,2097838,1050,1018,548,-76,60155,38118,Van,incl
Solo Labor_60155_38118,2097844,1050,1018,548,-76,60155,38118,Van,incl
Somerset W_42519_46038,2088690,650,498,265,-93,42519,46038,Van,incl
Sonoco All_29304_42066,2086206,975,956,494,-104,29304,42066,Van,incl
Sonoco All_29304_42066,2086207,975,956,494,-104,29304,42066,Van,incl
SONOCO MET_43228_38113,2082181,1050,1130,595,-781,43228,38113,Van,incl
SONOCO MET_43228_38113,2086187,1050,1130,595,-781,43228,38113,Van,incl
SONOCO MET_43228_38113,2090613,1050,1130,595,-781,43228,38113,Van,incl
SONOCO MET_53224_37813,2086040,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2086041,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2086042,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2086043,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2086044,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2092284,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2092286,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2092287,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2095005,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2095006,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2095007,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2095008,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2095009,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2098351,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2098352,1954,1218,626,585,53224,37813,Van,incl
SONOCO MET_53224_37813,2098353,1954,1218,626,585,53224,37813,Van,incl
SONOCO PHO_38113_75006,2092283,1050,880,467,38,38113,75006,Van,incl
SONOCO PHO_38113_75006,2099625,1050,880,467,38,38113,75006,Van,incl
SONOCO PLA_28043_35630,2081396,1107,817,437,176,28043,35630,Van,incl
SONOCO PLA_28043_35630,2085885,1107,817,437,176,28043,35630,Van,incl
SONOCO PLA_28043_35630,2088993,1107,817,437,176,28043,35630,Van,incl
SONOCO PLA_28043_35630,2095232,1107,817,437,176,28043,35630,Van,incl
Sonoco Pla_64601_72401,2090693,900,933,485,-242,64601,72401,Van,incl
Sonoco Pro_48867_75707,2085988,2426,2101,1146,175,48867,75707,Van,incl
SONOCO_37388_75707,2095638,1695,1274,685,231,37388,75707,Van,incl
SONOCO_37388_75707,2098019,1695,1274,685,231,37388,75707,Van,incl
SONOCO_38106_38301,2080655,492,278,82,139,38106,38301,Van,incl
SONOCO_38474_38358,2099444,503,252,114,153,38474,38358,Van,incl
SONOCO_54952_38301,2093779,1518,1274,675,81,54952,38301,Van,incl
SONOCO_54952_38301,2093796,1518,1274,675,81,54952,38301,Van,incl
SONOCO_54952_38301,2093800,1518,1274,675,81,54952,38301,Van,incl
SONOCO_54952_38301,2095808,1518,1274,675,81,54952,38301,Van,incl
Sonopress_28273_38118,2093541,1150,1152,618,-134,28273,38118,Van,incl
SONWIL DIS_76010_39209,2098844,764,782,421,-68,76010,39209,Van,incl
Sopakco Di_37745_38141,2085801,950,874,460,-48,37745,38141,Van,incl
SOUDAN MET_60609_72450,2083976,1000,894,486,-31,60609,72450,Van,incl
SOUDAN MET_60609_72450,2083984,1000,894,486,-31,60609,72450,Van,incl
Southcreek_30213_39601,2093527,965,820,432,95,30213,39601,Van,incl
Southcreek_30213_39601,2093534,965,820,432,95,30213,39601,Van,incl
SOUTHEAST_28086_72143,2088651,1300,1290,693,-45,28086,72143,Van,incl
SOUTHEASTE_40744_35652,2083616,900,598,327,125,40744,35652,Van,incl
SOUTHERN F_27288_30233,2079554,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2079555,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2079556,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2079557,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2079558,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2082507,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2082508,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2082509,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2082510,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2082511,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2086191,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2086192,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2086193,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2086194,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2086195,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2089293,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2089294,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2089295,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2089296,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2089298,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2092675,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2092682,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2092694,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2092695,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2098724,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2098738,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2098750,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2098751,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_30233,2098761,1430,809,402,397,27288,30233,Van,incl
Southern F_27288_30233,2095298,1430,809,402,397,27288,30233,Van,incl
Southern F_27288_30233,2089283,1430,809,402,397,27288,30233,Van,incl
Southern F_27288_30233,2095300,1430,809,402,397,27288,30233,Van,incl
Southern F_27288_30233,2095301,1430,809,402,397,27288,30233,Van,incl
Southern F_27288_30233,2095302,1430,809,402,397,27288,30233,Van,incl
Southern F_27288_30233,2095303,1430,809,402,397,27288,30233,Van,incl
Southern F_27288_30233,2095304,1430,809,402,397,27288,30233,Van,incl
SOUTHERN F_27288_46933,2075946,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2079128,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2079143,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2079155,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2082465,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2082482,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2082496,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2085816,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2085831,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2085841,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2089060,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2089258,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2089276,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2089288,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2092678,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2092689,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2095271,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2095283,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2095293,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2098713,2041,1108,555,759,27288,46933,Van,incl
SOUTHERN F_27288_46933,2098740,2041,1108,555,759,27288,46933,Van,incl
Southern P_28127_72401,2083832,1299,1313,725,-170,28127,72401,Van,incl
Southern P_28208_38804,2080049,1300,953,523,322,28208,38804,Van,incl
SOUTHERN R_36603_75215,2099574,1050,1092,585,-223,36603,75215,Van,incl
SouthernCa_27107_38804,2088734,900,1094,603,-228,27107,38804,Van,incl
SOUTHWIN_27405_37086,2082414,945,851,465,58,27405,37086,Van,incl
SOUTHWIRE_42348_35401,2097650,1063,743,401,216,42348,35401,Van,incl
SOUTHWIRE_42348_35401,2097652,1063,743,401,216,42348,35401,Van,incl
SOUTHWIRE_42348_35401,2099818,1063,743,401,216,42348,35401,Van,incl
Southwire_42348_35401,2099059,1063,743,401,216,42348,35401,Van,incl
SOUTHWIRE_42348_35630,2094776,850,507,277,219,42348,35630,Van,incl
SOUTHWIRE_42348_39759,2101488,1156,797,432,212,42348,39759,Van,incl
SPARTANBUR_29303_30286,2093499,620,439,238,52,29303,30286,Van,incl
SPCA - SUM_30224_43207,2086428,1100,1123,613,-89,30224,43207,Van,incl
Specialty_01220_35601,2095508,1800,2020,1093,-374,01220,35601,Van,incl
SPECIALTY_37774_38019,2095731,760,640,345,-9,37774,38019,Van,incl
SPECIALTY_37774_38301,2089983,650,560,299,42,37774,38301,Van,incl
SPECIALTY_37774_38301,2095745,650,560,299,42,37774,38301,Van,incl
SPECIALTY_38301_61834,2093978,1100,716,393,375,38301,61834,Van,incl
SPECIALTY_44438_38863,2088004,1750,1438,794,285,44438,38863,Van,incl
Speed Nort_44691_29708,2086050,1169,926,487,71,44691,29708,Van,incl
SPRAY TEK_53511_38574,2096620,1600,1132,588,271,53511,38574,Van,incl
SPUNTECH I_27573_46168,2087947,1100,1151,606,-165,27573,46168,Van,incl
SPUNTECH I_27573_46168,2087949,1100,1151,606,-165,27573,46168,Van,incl
SPUNTECH I_27573_46168,2087952,1100,1151,606,-165,27573,46168,Van,incl
SPUNTECH I_27573_72404,2080559,1381,1478,803,-224,27573,72404,Van,incl
SPUNTECH I_27573_72404,2080560,1381,1478,803,-224,27573,72404,Van,incl
SPUNTECH I_27573_72404,2080561,1381,1478,803,-224,27573,72404,Van,incl
SPUNTECH I_27573_72404,2092618,1381,1478,803,-224,27573,72404,Van,incl
SPUNTECH I_27573_72404,2093961,1381,1478,803,-224,27573,72404,Van,incl
SPUNTECH I_27573_72404,2089654,1381,1478,803,-224,27573,72404,Van,incl
SPUNTECH I_27573_72404,2090549,1381,1478,803,-224,27573,72404,Van,incl
SPUNTECH I_27573_72404,2093147,1381,1478,803,-224,27573,72404,Van,incl
SPUNTECH I_27573_72404,2099613,1381,1478,803,-224,27573,72404,Van,incl
SPUNTECH I_27573_72404,2099617,1381,1478,803,-224,27573,72404,Van,incl
SPUNTECH I_27573_72404,2100168,1381,1478,803,-224,27573,72404,Van,incl
SPUNTECH I_27573_72404,2101740,1381,1478,803,-224,27573,72404,Van,incl
